법정동코드,법정동명,시도,시군구,위도,경도,가격점수,교통점수,교육점수,의료점수,공원점수,치안점수,평균거래가_억,종합점수_1인가구_대학생,종합점수_1인가구_직장인,종합점수_가족_자녀있음,종합점수_가족_노년
1111010100,서울특별시 종로구 청운동,서울특별시,종로구,37.5891974378627,126.969329763593,21.5,18.67,13.08,0.0,0.0,53.08,12.3,23.46,23.18,17.91,13.71
1111010200,서울특별시 종로구 신교동,서울특별시,종로구,37.5844902776102,126.967923271581,33.25,27.67,19.83,0.0,0.0,70.42,9.5,33.63,33.07,25.65,19.31
1111010800,서울특별시 종로구 통인동,서울특별시,종로구,37.5801444847071,126.97021199276,95.5,53.42,22.25,10.49,0.0,76.67,2.2,63.75,59.54,42.09,35.95
1111011100,서울특별시 종로구 옥인동,서울특별시,종로구,37.5835230926994,126.963385995622,12.5,27.33,21.67,10.49,26.94,58.0,15.5,27.11,28.59,25.44,23.45
1111011300,서울특별시 종로구 필운동,서울특별시,종로구,37.5778012532176,126.967749538039,17.5,54.42,39.92,0.0,0.0,79.33,13.4,37.59,41.28,34.66,21.96
1111011500,서울특별시 종로구 사직동,서울특별시,종로구,37.5754222287938,126.96631967084,7.67,46.33,56.58,10.49,17.0,71.17,18.3,33.55,37.42,39.02,26.36
1111011700,서울특별시 종로구 당주동,서울특별시,종로구,37.5715715163219,126.974000740278,42.5,90.5,38.08,36.27,0.0,62.83,8.0,53.78,58.58,46.24,39.45
1111011800,서울특별시 종로구 내수동,서울특별시,종로구,37.5733081682462,126.971962529742,6.5,80.0,41.92,27.1,26.94,60.67,19.8,40.55,47.9,41.41,35.04
1111012000,서울특별시 종로구 신문로1가,서울특별시,종로구,37.5701731498044,126.973901614206,40.17,82.58,41.92,44.54,26.94,67.75,8.4,55.27,59.51,50.53,47.52
1111012100,서울특별시 종로구 신문로2가,서울특별시,종로구,37.5706622933597,126.969722233416,0.33,50.08,45.17,24.35,26.94,65.17,43.1,31.84,36.81,37.23,31.0
1111012400,서울특별시 종로구 수송동,서울특별시,종로구,37.573677511354,126.980610942957,81.67,67.5,49.08,36.27,17.0,54.17,3.8,62.26,60.84,52.37,45.67
1111013300,서울특별시 종로구 익선동,서울특별시,종로구,37.5743345779563,126.989694095817,71.5,92.17,40.58,0.0,0.0,73.67,4.8,64.83,66.9,47.78,33.02
1111015700,서울특별시 종로구 인의동,서울특별시,종로구,37.572331192099,126.997668102599,34.0,69.83,27.83,0.0,0.0,59.83,9.4,42.72,46.3,32.9,22.45
1111016000,서울특별시 종로구 연지동,서울특별시,종로구,37.5737475791241,127.000131313214,98.0,76.08,20.75,20.97,26.94,57.0,1.6,69.5,67.31,46.73,44.62
1111016200,서울특별시 종로구 효제동,서울특별시,종로구,37.5725942661176,127.003056381131,96.83,92.67,14.83,31.46,0.0,65.67,2.0,72.51,72.09,47.44,45.39
1111016600,서울특별시 종로구 연건동,서울특별시,종로구,37.5786742164881,126.999669431165,97.17,66.25,24.0,24.35,0.0,53.08,1.9,63.61,60.51,43.33,38.88
1111016700,서울특별시 종로구 충신동,서울특별시,종로구,37.5749475538098,127.00595899872,70.67,57.25,22.75,16.62,0.0,77.0,4.9,56.42,55.07,40.06,34.83
1111016800,서울특별시 종로구 동숭동,서울특별시,종로구,37.5813770980376,127.004872670199,84.67,85.0,42.83,34.83,17.0,67.75,3.5,70.02,70.05,55.39,49.1
1111016900,서울특별시 종로구 혜화동,서울특별시,종로구,37.5868624440017,127.00060686405,44.67,60.75,47.17,39.92,0.0,79.67,7.8,51.11,52.72,47.9,41.06
1111017000,서울특별시 종로구 명륜1가,서울특별시,종로구,37.5891076921368,126.997468304522,62.75,40.5,36.75,29.44,17.0,84.5,5.6,54.0,51.77,45.3,41.68
1111017100,서울특별시 종로구 명륜2가,서울특별시,종로구,37.5846964544009,126.999030857136,27.5,72.0,37.42,31.46,0.0,70.42,10.6,45.15,49.6,41.43,34.77
1111017400,서울특별시 종로구 창신동,서울특별시,종로구,37.5752245135612,127.012828195947,50.33,70.83,29.25,57.24,34.0,85.75,7.1,60.2,62.25,51.8,55.79
1111017500,서울특별시 종로구 숭인동,서울특별시,종로구,37.5745280159936,127.019597569646,63.58,73.92,60.33,53.34,26.94,88.5,5.5,66.81,67.84,62.69,57.28
1111017700,서울특별시 종로구 평동,서울특별시,종로구,37.5678972658595,126.966843743393,5.67,89.58,50.58,31.46,0.0,61.92,20.9,40.87,49.26,43.47,32.64
1111017900,서울특별시 종로구 홍파동,서울특별시,종로구,37.5711327985696,126.963967103183,4.5,46.75,56.25,31.46,0.0,73.67,22.4,32.38,36.61,40.33,30.22
1111018000,서울특별시 종로구 교북동,서울특별시,종로구,37.5717842659119,126.96127267528,29.83,67.25,51.08,24.35,0.0,74.58,9.9,45.94,49.68,44.73,33.46
1111018100,서울특별시 종로구 행촌동,서울특별시,종로구,37.5733270930884,126.962272567935,86.42,69.33,54.75,16.62,17.0,69.0,3.3,66.65,64.94,54.33,42.2
1111018200,서울특별시 종로구 구기동,서울특별시,종로구,37.6193739703883,126.959299756836,64.0,10.5,2.33,27.1,0.0,45.33,5.5,35.56,30.21,22.74,27.05
1111018300,서울특별시 종로구 평창동,서울특별시,종로구,37.6063916960375,126.968357810931,24.5,7.0,25.0,34.83,47.72,48.67,11.3,27.82,26.07,29.52,34.66
1111018400,서울특별시 종로구 부암동,서울특별시,종로구,37.5924142953536,126.964061015983,56.17,17.33,11.25,16.62,17.0,55.5,6.2,38.19,34.3,26.92,28.26
1111018600,서울특별시 종로구 신영동,서울특별시,종로구,37.6025046922757,126.961818449159,68.0,11.83,27.33,10.49,0.0,55.5,5.1,39.75,34.13,30.07,24.75
1111018700,서울특별시 종로구 무악동,서울특별시,종로구,37.5759854736853,126.958245677349,18.5,95.67,44.42,27.1,34.0,59.42,13.1,49.25,56.97,46.83,39.76
1114011200,서울특별시 중구 남창동,서울특별시,중구,37.5576969045757,126.977559311953,87.83,97.92,24.67,42.86,0.0,84.67,3.0,75.53,76.54,54.39,51.9
1114011800,서울특별시 중구 남대문로5가,서울특별시,중구,37.5575773074592,126.97429533532,4.83,84.83,23.33,49.29,17.0,70.0,22.2,42.23,50.23,40.04,41.53
1114012100,서울특별시 중구 회현동1가,서울특별시,중구,37.555589207029,126.981204133005,9.17,66.83,24.0,36.27,0.0,77.83,17.4,38.5,44.26,35.72,33.63
1114012200,서울특별시 중구 회현동2가,서울특별시,중구,37.5587537703495,126.982919122029,4.67,72.0,20.42,16.62,0.0,84.0,22.2,38.29,45.02,32.72,27.34
1114012900,서울특별시 중구 남산동2가,서울특별시,중구,37.5584190512111,126.986396022059,55.33,84.0,19.33,0.0,0.0,66.0,6.4,54.53,57.4,36.6,27.57
1114013200,서울특별시 중구 충무로4가,서울특별시,중구,37.5622651534103,126.994327234401,23.67,99.67,27.83,29.44,0.0,66.42,11.7,49.35,56.95,41.23,35.18
1114013300,서울특별시 중구 충무로5가,서울특별시,중구,37.5631302462414,126.99982795883,92.58,63.83,13.58,27.1,17.0,80.83,2.7,68.26,65.39,45.42,45.96
1114013400,서울특별시 중구 인현동2가,서울특별시,중구,37.5642041704527,126.996124490655,71.92,77.0,28.5,0.0,0.0,74.17,4.8,60.68,61.19,42.01,31.04
1114013600,서울특별시 중구 묵정동,서울특별시,중구,37.5614543921106,127.000371238419,55.83,59.92,13.08,16.62,0.0,82.67,6.2,52.54,52.95,36.18,33.24
1114013900,서울특별시 중구 필동3가,서울특별시,중구,37.5584990846545,126.997003047238,35.67,70.83,16.08,10.49,0.0,66.42,9.0,44.8,48.32,32.34,26.87
1114014200,서울특별시 중구 예장동,서울특별시,중구,37.5552118678546,126.990086044965,56.58,41.58,13.83,0.0,0.0,48.5,6.2,40.59,39.09,26.15,20.61
1114014300,서울특별시 중구 장충동1가,서울특별시,중구,37.5606540803158,127.007325089464,0.83,86.83,31.5,20.97,0.0,89.5,35.0,42.52,51.12,39.17,31.15
1114014400,서울특별시 중구 장충동2가,서울특별시,중구,37.5550176670286,127.000602078813,99.0,49.58,24.0,10.49,0.0,56.17,1.2,60.0,55.06,39.49,33.1
1114015100,서울특별시 중구 을지로5가,서울특별시,중구,37.5666080666785,127.002431326396,48.0,69.5,16.75,16.62,17.0,74.17,7.3,52.38,54.53,37.97,35.33
1114015400,서울특별시 중구 오장동,서울특별시,중구,37.56491061309,127.000692708562,95.0,77.67,16.75,0.0,0.0,77.17,2.3,68.94,67.21,42.5,34.43
1114015600,서울특별시 중구 입정동,서울특별시,중구,37.5678115982331,126.992728541874,31.5,94.25,45.17,0.0,0.0,74.17,9.7,51.68,57.96,43.54,27.53
1114016200,서울특별시 중구 신당동,서울특별시,중구,37.5620157313143,127.014442188261,22.83,92.67,52.33,74.31,43.94,94.83,11.9,60.85,67.83,62.79,64.33
1114016300,서울특별시 중구 흥인동,서울특별시,중구,37.5672917152732,127.016358403205,43.67,93.58,59.33,33.24,0.0,89.33,7.9,61.17,66.16,56.77,43.91
1114016500,서울특별시 중구 황학동,서울특별시,중구,37.5674999372117,127.021415848975,39.67,74.67,62.67,51.95,17.0,80.08,8.4,56.0,59.5,57.46,50.15
1114016700,서울특별시 중구 정동,서울특별시,중구,37.5665870147751,126.973133171996,78.83,73.92,33.92,0.0,34.0,63.0,4.1,63.77,63.28,45.94,37.16
1114016800,서울특별시 중구 순화동,서울특별시,중구,37.5625571795009,126.970694369794,27.0,59.92,26.75,24.35,26.94,65.33,10.8,42.74,46.04,37.21,35.09
1114017100,서울특별시 중구 중림동,서울특별시,중구,37.559168225382,126.966182119336,16.83,88.75,34.75,42.86,0.0,83.33,13.7,48.62,55.82,45.19,40.64
1114017300,서울특별시 중구 만리동1가,서울특별시,중구,37.5561628100869,126.967288060049,15.17,74.25,32.5,0.0,0.0,88.83,14.2,43.26,49.17,36.49,24.65
1114017400,서울특별시 중구 만리동2가,서울특별시,중구,37.5545760844189,126.963956968884,10.17,56.17,53.42,24.35,39.47,95.0,16.5,44.44,49.04,47.83,40.48
1117010100,서울특별시 용산구 후암동,서울특별시,용산구,37.5486798277286,126.978150463736,26.17,44.08,29.83,44.54,26.94,96.17,10.9,45.83,47.62,43.29,45.23
1117010200,서울특별시 용산구 용산동2가,서울특별시,용산구,37.5419195197563,126.982945593811,34.5,35.67,22.75,31.46,0.0,78.92,9.3,39.49,39.6,33.91,32.73
1117010400,서울특별시 용산구 갈월동,서울특별시,용산구,37.5467756584412,126.972162579372,71.17,91.08,37.83,49.86,0.0,92.0,4.8,70.46,72.46,56.97,52.93
1117010700,서울특별시 용산구 동자동,서울특별시,용산구,37.5520519606976,126.972396006945,7.17,86.5,35.67,29.44,34.0,86.33,19.0,48.06,55.99,45.52,41.56
1117010800,서울특별시 용산구 서계동,서울특별시,용산구,37.552965989869,126.966999743181,77.58,88.17,38.75,34.83,26.94,87.92,4.3,73.15,74.21,57.59,53.16
1117010900,서울특별시 용산구 청파동1가,서울특별시,용산구,37.548767465152,126.967458773793,36.33,59.33,50.17,10.49,0.0,93.42,8.9,49.26,51.56,44.99,31.58
1117011100,서울특별시 용산구 청파동3가,서울특별시,용산구,37.543246007914,126.966972344614,37.33,62.33,47.17,31.46,17.0,93.83,8.8,53.05,55.55,49.59,42.68
1117011200,서울특별시 용산구 원효로1가,서울특별시,용산구,37.5396132026478,126.967064466585,13.33,72.83,39.92,36.27,0.0,90.33,15.0,44.75,50.7,43.89,37.52
1117011300,서울특별시 용산구 원효로2가,서울특별시,용산구,37.5362892108964,126.963323111963,50.17,82.08,41.92,34.83,0.0,87.67,7.1,59.45,62.64,50.79,43.17
1117011400,서울특별시 용산구 신창동,서울특별시,용산구,37.5357673358179,126.954946215115,25.42,44.08,63.25,10.49,17.0,89.92,11.1,43.29,45.15,46.16,31.94
1117011500,서울특별시 용산구 산천동,서울특별시,용산구,37.5354165057958,126.951801048783,21.17,43.25,64.25,24.35,0.0,78.92,12.3,38.44,40.64,44.43,31.07
1117011600,서울특별시 용산구 청암동,서울특별시,용산구,37.5344808673194,126.946678596744,3.17,52.0,62.25,0.0,0.0,52.83,26.0,27.79,32.67,34.88,16.71
1117011700,서울특별시 용산구 원효로3가,서울특별시,용산구,37.5343051059798,126.95763533429,67.42,46.08,58.83,10.49,17.0,89.92,5.1,58.27,56.13,51.44,38.22
1117011800,서울특별시 용산구 원효로4가,서울특별시,용산구,37.532251690375,126.950590243026,9.67,33.25,48.25,10.49,0.0,52.17,17.0,25.07,27.43,30.31,18.69
1117011900,서울특별시 용산구 효창동,서울특별시,용산구,37.5424588083349,126.9618988792,13.17,75.33,65.08,37.59,47.72,94.0,15.2,52.15,58.36,57.31,49.56
1117012000,서울특별시 용산구 도원동,서울특별시,용산구,37.5381208172628,126.955125834612,16.33,53.17,72.33,16.62,17.0,92.33,13.9,43.62,47.31,50.17,34.45
1117012100,서울특별시 용산구 용문동,서울특별시,용산구,37.5377008640148,126.959891817892,18.25,91.33,64.75,34.83,0.0,95.17,13.1,53.23,60.54,55.36,41.57
1117012200,서울특별시 용산구 문배동,서울특별시,용산구,37.5371018437132,126.969405422634,17.83,67.67,35.67,0.0,39.47,73.33,13.2,43.55,48.54,38.47,30.12
1117012300,서울특별시 용산구 신계동,서울특별시,용산구,37.5358253064499,126.966740278708,6.33,59.67,35.67,0.0,17.0,81.5,19.9,36.92,42.25,34.53,24.33
1117012400,서울특별시 용산구 한강로1가,서울특별시,용산구,37.5339780623762,126.973054361529,8.0,98.67,22.75,29.44,17.0,59.0,18.0,43.58,52.64,37.79,34.76
1117012500,서울특별시 용산구 한강로2가,서울특별시,용산구,37.5315623013376,126.968683607087,2.17,85.33,21.08,60.34,17.0,59.67,28.3,39.8,48.11,39.15,43.38
1117012700,서울특별시 용산구 용산동5가,서울특별시,용산구,37.526143245049,126.974364951898,1.17,68.83,27.33,16.62,26.94,44.67,34.0,31.44,38.21,30.59,26.33
1117012800,서울특별시 용산구 한강로3가,서울특별시,용산구,37.5276608637792,126.962182447512,1.67,77.33,19.83,48.07,26.94,49.5,30.9,35.91,43.47,35.13,38.61
1117012900,서울특별시 용산구 이촌동,서울특별시,용산구,37.5141954312249,126.972097769518,3.83,32.17,33.92,57.24,58.81,41.67,24.2,28.16,30.99,36.29,43.53
1117013000,서울특별시 용산구 이태원동,서울특별시,용산구,37.5402662116134,126.991527297365,4.0,43.83,13.08,49.29,43.94,87.92,23.5,37.45,41.44,36.07,44.86
1117013100,서울특별시 용산구 한남동,서울특별시,용산구,37.5346298557798,127.000552132438,1.0,55.75,15.17,54.21,34.0,90.67,34.8,39.29,44.77,38.2,45.86
1117013200,서울특별시 용산구 동빙고동,서울특별시,용산구,37.5244123976895,126.995112936884,5.33,38.58,18.5,0.0,0.0,69.17,21.7,26.27,29.59,22.51,15.96
1117013300,서울특별시 용산구 서빙고동,서울특별시,용산구,37.5204623812775,126.994638088433,1.5,53.42,17.67,0.0,0.0,58.17,33.5,26.4,31.59,22.26,15.18
1117013400,서울특별시 용산구 주성동,서울특별시,용산구,37.5215725360091,126.999221719448,0.67,30.58,17.67,0.0,0.0,55.83,36.5,19.93,22.92,18.36,12.42
1117013600,서울특별시 용산구 보광동,서울특별시,용산구,37.5262721673188,127.000171956489,2.67,36.58,18.92,34.83,0.0,85.5,26.8,29.87,33.26,29.61,30.02
1120010100,서울특별시 성동구 상왕십리동,서울특별시,성동구,37.5684327095862,127.024784739728,11.67,50.42,67.83,33.24,26.94,80.58,15.7,40.55,44.43,49.43,39.29
1120010200,서울특별시 성동구 하왕십리동,서울특별시,성동구,37.5619122139369,127.028703243306,17.17,82.58,90.83,60.34,53.89,94.5,13.6,58.5,65.04,70.83,61.45
1120010300,서울특별시 성동구 홍익동,서울특별시,성동구,37.5663550219259,127.032213833438,47.42,78.5,79.0,27.1,17.0,93.08,7.4,61.84,64.95,62.32,45.76
1120010400,서울특별시 성동구 도선동,서울특별시,성동구,37.5637958263853,127.033530216268,28.5,72.83,88.67,53.34,0.0,95.83,10.2,54.45,58.88,64.18,49.04
1120010500,서울특별시 성동구 마장동,서울특별시,성동구,37.566379547987,127.045325760782,39.33,91.58,37.0,44.54,39.47,78.25,8.5,60.33,65.56,53.1,52.13
1120010600,서울특별시 성동구 사근동,서울특별시,성동구,37.5614997515694,127.045327331714,56.33,61.17,37.42,10.49,17.0,85.33,6.2,56.17,56.65,44.92,36.31
1120010700,서울특별시 성동구 행당동,서울특별시,성동구,37.558305907888,127.037031736958,15.5,74.25,77.83,67.02,43.94,89.67,14.1,53.56,59.43,64.71,59.34
1120010800,서울특별시 성동구 응봉동,서울특별시,성동구,37.553160488276,127.033416807797,19.67,78.67,83.58,31.46,34.0,79.17,12.7,51.54,57.44,59.82,44.68
1120010900,서울특별시 성동구 금호동1가,서울특별시,성동구,37.5548857249068,127.02279294328,14.58,91.58,87.17,43.72,0.0,75.5,14.4,49.64,57.34,59.96,42.33
1120011000,서울특별시 성동구 금호동2가,서울특별시,성동구,37.5529940659194,127.020406751011,11.83,95.33,83.17,39.92,26.94,85.75,15.6,53.97,62.32,62.57,47.69
1120011100,서울특별시 성동구 금호동3가,서울특별시,성동구,37.5499307132639,127.020166005976,20.83,66.83,73.0,45.32,26.94,93.08,12.4,51.22,55.82,58.5,48.67
1120011200,서울특별시 성동구 금호동4가,서울특별시,성동구,37.5447325755772,127.026161935006,10.83,38.0,55.58,52.89,26.94,62.33,16.3,33.87,36.59,43.98,41.45
1120011300,서울특별시 성동구 옥수동,서울특별시,성동구,37.5435886378543,127.013438338877,7.33,69.83,49.83,55.8,26.94,75.5,18.7,43.1,49.35,48.91,46.82
1120011400,서울특별시 성동구 성수동1가,서울특별시,성동구,37.5417253860375,127.043351028535,3.67,88.17,33.17,61.42,39.47,61.92,24.4,44.39,52.84,46.18,49.7
1120011500,서울특별시 성동구 성수동2가,서울특별시,성동구,37.5409627375214,127.057019282187,7.5,67.92,35.67,65.51,51.0,83.0,18.4,46.36,52.41,49.39,55.28
1120011800,서울특별시 성동구 송정동,서울특별시,성동구,37.5545322586259,127.069569072089,32.5,36.25,28.5,27.1,26.94,88.5,9.6,43.61,43.99,38.9,38.07
1120012200,서울특별시 성동구 용답동,서울특별시,성동구,37.5640758244216,127.055579052769,31.17,70.17,40.58,48.69,17.0,93.67,9.8,53.35,57.25,50.43,48.21
1121510100,서울특별시 광진구 중곡동,서울특별시,광진구,37.5617477458583,127.090401426965,73.42,42.08,61.75,74.64,47.72,63.42,4.6,60.49,57.36,61.33,63.49
1121510200,서울특별시 광진구 능동,서울특별시,광진구,37.5537792609497,127.080536887135,55.17,72.0,61.75,46.05,26.94,71.33,6.4,59.66,61.34,57.9,50.77
1121510300,서울특별시 광진구 구의동,서울특별시,광진구,37.5502741239801,127.093135225891,16.5,74.67,73.83,73.86,60.94,68.33,13.8,51.59,57.4,63.25,61.92
1121510400,서울특별시 광진구 광장동,서울특별시,광진구,37.5468565308903,127.103025712709,11.33,95.17,73.58,53.78,26.94,63.42,16.1,49.5,57.89,58.32,48.62
1121510500,서울특별시 광진구 자양동,서울특별시,광진구,37.5311077958687,127.073018338792,15.0,54.42,71.5,78.55,68.0,57.75,14.3,44.71,48.65,59.11,61.02
1121510700,서울특별시 광진구 화양동,서울특별시,광진구,37.5464762611363,127.071367614735,83.83,78.17,32.5,61.68,43.94,75.83,3.5,73.15,72.59,59.07,63.77
1121510900,서울특별시 광진구 군자동,서울특별시,광진구,37.5554765598173,127.075350846159,36.83,68.83,45.83,55.03,26.94,86.08,8.9,55.05,58.25,53.46,52.26
1123010100,서울특별시 동대문구 신설동,서울특별시,동대문구,37.574962961668,127.025538570996,63.25,97.33,67.83,45.32,17.0,64.5,5.5,66.73,70.14,62.61,51.55
1123010200,서울특별시 동대문구 용두동,서울특별시,동대문구,37.575418648042,127.033598820976,30.83,79.67,51.58,60.34,53.89,56.5,9.8,52.99,57.88,54.96,55.54
1123010300,서울특별시 동대문구 제기동,서울특별시,동대문구,37.5831154639891,127.037818414722,52.0,49.25,39.42,65.51,26.94,67.0,6.8,51.85,51.58,49.58,53.06
1123010400,서울특별시 동대문구 전농동,서울특별시,동대문구,37.5793286114285,127.053978285554,26.5,55.08,78.58,66.47,43.94,68.0,10.9,48.29,51.15,60.38,55.66
1123010500,서울특별시 동대문구 답십리동,서울특별시,동대문구,37.5690668295006,127.056655839753,33.83,66.25,74.17,69.36,56.47,86.08,9.4,58.44,61.68,66.23,63.89
1123010600,서울특별시 동대문구 장안동,서울특별시,동대문구,37.5696967138505,127.071439570463,49.0,27.5,87.75,75.69,66.41,64.5,7.2,51.74,49.59,65.47,63.94
1123010700,서울특별시 동대문구 청량리동,서울특별시,동대문구,37.5830468218369,127.048170770368,33.0,80.92,52.33,59.48,26.94,59.42,9.5,51.95,56.74,53.32,50.78
1123010800,서울특별시 동대문구 회기동,서울특별시,동대문구,37.5907885967281,127.05537245757,59.5,86.5,48.25,40.96,17.0,78.5,5.9,64.31,67.01,55.99,49.5
1123010900,서울특별시 동대문구 휘경동,서울특별시,동대문구,37.5908553624267,127.065730507228,45.92,48.17,52.33,54.62,47.72,54.17,7.6,49.07,49.29,50.9,51.11
1123011000,서울특별시 동대문구 이문동,서울특별시,동대문구,37.6004055110661,127.066373060068,43.5,95.0,54.25,65.51,17.0,57.75,7.9,58.21,63.36,57.24,53.73
1126010100,서울특별시 중랑구 면목동,서울특별시,중랑구,37.5803715762429,127.087661590766,46.33,99.83,55.58,80.15,75.81,94.67,7.6,74.47,79.82,72.4,77.13
1126010200,서울특별시 중랑구 상봉동,서울특별시,중랑구,37.5967688195518,127.088754299651,61.5,84.0,63.5,67.56,39.47,87.0,5.8,70.42,72.68,68.01,65.39
1126010300,서울특별시 중랑구 중화동,서울특별시,중랑구,37.599461816745,127.077320262185,57.83,71.5,47.17,62.91,47.72,90.83,6.1,66.56,67.92,61.38,63.37
1126010400,서울특별시 중랑구 묵동,서울특별시,중랑구,37.6123807746797,127.079182031593,50.0,89.58,43.42,62.91,53.89,82.83,7.1,67.17,71.12,61.21,63.85
1126010500,서울특별시 중랑구 망우동,서울특별시,중랑구,37.5955130359783,127.103962394815,57.5,26.83,39.92,69.96,56.47,64.17,6.2,50.81,47.74,50.39,58.71
1126010600,서울특별시 중랑구 신내동,서울특별시,중랑구,37.6058747809885,127.09936528756,62.75,36.58,80.83,63.15,58.81,61.5,5.6,56.49,53.87,63.73,60.2
1129010100,서울특별시 성북구 성북동,서울특별시,성북구,37.5910466093958,127.003274531869,96.33,72.5,77.17,20.97,34.0,85.17,2.1,77.18,74.8,67.8,52.47
1129010200,서울특별시 성북구 성북동1가,서울특별시,성북구,37.5895149125503,127.003614139532,60.17,88.5,80.42,33.24,0.0,88.5,5.9,66.57,69.4,64.69,46.81
1129010300,서울특별시 성북구 돈암동,서울특별시,성북구,37.5962791991147,127.00991034218,45.0,41.25,91.58,47.43,39.47,62.67,7.7,49.49,49.12,60.87,49.35
1129010700,서울특별시 성북구 동소문동4가,서울특별시,성북구,37.591759761125,127.01063893326,54.17,58.08,89.08,27.1,0.0,73.67,6.6,54.02,54.41,58.68,38.92
1129010800,서울특별시 성북구 동소문동5가,서울특별시,성북구,37.5916367047085,127.01537185184,53.17,97.0,92.5,40.96,0.0,76.42,6.7,64.82,69.2,67.88,48.1
1129010900,서울특별시 성북구 동소문동6가,서울특별시,성북구,37.5933415527603,127.01399531696,93.67,87.75,91.58,50.41,0.0,74.83,2.6,76.79,76.2,73.47,56.27
1129011000,서울특별시 성북구 동소문동7가,서울특별시,성북구,37.5963292176216,127.014190641129,41.5,64.5,94.0,10.49,0.0,73.08,8.1,50.49,52.79,56.64,32.01
1129011200,서울특별시 성북구 삼선동2가,서울특별시,성북구,37.5833696420008,127.011439305713,40.0,58.83,69.42,16.62,0.0,69.83,8.4,46.98,48.86,48.62,31.65
1129011300,서울특별시 성북구 삼선동3가,서울특별시,성북구,37.586508530236,127.013092803419,23.0,52.33,85.5,0.0,17.0,76.42,11.8,42.39,45.32,50.11,27.82
1129011400,서울특별시 성북구 삼선동4가,서울특별시,성북구,37.5903502910639,127.013723013975,43.92,76.58,90.67,16.62,0.0,76.0,7.9,55.08,58.35,59.17,36.0
1129011500,서울특별시 성북구 삼선동5가,서울특별시,성북구,37.5885336236904,127.015851281018,70.5,65.25,89.08,33.24,0.0,71.0,4.9,61.3,60.78,62.72,43.84
1129011600,서울특별시 성북구 동선동1가,서울특별시,성북구,37.5923102427411,127.018211777612,44.17,97.92,91.08,43.72,0.0,81.17,7.8,62.91,68.29,67.37,48.45
1129011900,서울특별시 성북구 동선동4가,서울특별시,성북구,37.5952221822841,127.018633716126,58.33,81.33,90.33,44.54,0.0,81.67,6.0,63.83,66.13,66.98,49.24
1129012000,서울특별시 성북구 동선동5가,서울특별시,성북구,37.5959288284835,127.016844785039,81.17,77.17,92.67,20.97,0.0,81.33,3.9,69.65,69.25,66.9,44.06
1129012100,서울특별시 성북구 안암동1가,서울특별시,성북구,37.5883885968465,127.021358427439,39.5,75.17,70.0,0.0,0.0,72.33,8.5,50.58,54.15,49.05,27.79
1129012300,서울특별시 성북구 안암동3가,서울특별시,성북구,37.583533676855,127.023313410414,75.0,70.83,50.58,0.0,0.0,79.5,4.5,62.39,61.97,48.97,32.79
1129012400,서울특별시 성북구 안암동4가,서울특별시,성북구,37.58070068194,127.024648423554,94.17,55.42,48.67,10.49,0.0,85.0,2.5,66.77,62.9,51.36,38.52
1129012600,서울특별시 성북구 보문동4가,서울특별시,성북구,37.5828961453853,127.021347801017,34.33,78.83,58.83,24.35,0.0,80.58,9.3,52.0,56.45,50.36,36.58
1129012800,서울특별시 성북구 보문동6가,서울특별시,성북구,37.5803846015945,127.018842854522,32.83,79.08,45.83,0.0,26.94,90.5,9.5,54.35,58.97,46.8,34.09
1129012900,서울특별시 성북구 보문동7가,서울특별시,성북구,37.5798181272129,127.022551479065,53.83,61.83,49.42,16.62,17.0,91.67,6.6,57.63,58.43,50.12,39.7
1129013000,서울특별시 성북구 보문동1가,서울특별시,성북구,37.5864896015958,127.019645993321,24.67,99.0,70.17,27.1,0.0,77.58,11.3,53.76,61.2,55.3,38.23
1129013100,서울특별시 성북구 보문동2가,서울특별시,성북구,37.5857474136521,127.018210178625,88.67,98.42,71.5,24.35,0.0,75.5,3.0,75.53,76.51,64.49,46.56
1129013200,서울특별시 성북구 보문동3가,서울특별시,성북구,37.58388803571,127.016352976758,33.67,78.17,65.33,0.0,17.0,69.5,9.4,50.19,54.64,48.5,29.96
1129013300,서울특별시 성북구 정릉동,서울특별시,성북구,37.618580825547,126.995482832879,57.0,22.0,11.25,64.9,47.72,52.0,6.2,44.43,40.93,37.53,51.37
1129013400,서울특별시 성북구 길음동,서울특별시,성북구,37.6076658267473,127.023343590916,29.25,61.0,95.33,65.51,60.94,65.0,10.1,52.62,55.8,67.81,60.12
1129013500,서울특별시 성북구 종암동,서울특별시,성북구,37.5990602270306,127.035212918853,41.0,46.5,76.25,60.34,43.94,78.25,8.3,52.85,53.4,61.18,56.26
1129013600,서울특별시 성북구 하월곡동,서울특별시,성북구,37.6075035036308,127.037812638789,43.08,42.75,86.67,63.38,43.94,77.58,8.0,53.18,53.14,64.41,57.68
1129013700,서울특별시 성북구 상월곡동,서울특별시,성북구,37.6069133345458,127.045527017386,52.67,85.75,58.08,29.44,26.94,73.08,6.7,61.56,64.87,56.26,46.03
1129013800,서울특별시 성북구 장위동,서울특별시,성북구,37.6170568426302,127.04956549458,33.25,31.83,55.58,57.92,34.0,91.33,9.5,46.94,46.79,52.22,51.72
1129013900,서울특별시 성북구 석관동,서울특별시,성북구,37.6129860183721,127.0614007785,41.25,64.92,55.58,57.24,47.72,94.33,8.2,59.95,62.31,60.11,59.19
